Episode,Steps,Falling Position,Total Reward
362,28,0.35997945729889125,-60.506162810332626
363,26,0.3239484889839872,-68.31545330480384
364,26,0.3250570393965262,-67.98288818104214
365,29,0.36364590019077525,-60.906229942767425
366,25,0.297422373878355,-74.7732878364935
367,26,0.33050285038404326,-66.34914488478702
368,27,0.34802982815207173,-62.59105155437848
369,27,0.3479640877618877,-62.61077367143369
371,26,0.3382951455533032,-64.01145633400904
372,26,0.32497762688061016,-68.00671193581695
373,27,0.33549395589214015,-66.35181323235796
374,25,0.3157811213712094,-69.26566358863718
375,28,0.34901084221682765,-63.796747334951704
376,27,0.3442119453467072,-63.736416395987845
377,25,0.3176274843393685,-68.71175469818945
378,27,0.344032519272659,-63.790244218202304
379,27,0.34795209770971525,-62.614370687085426
381,28,0.34986003421433765,-63.54198973569871
382,27,0.3426656416812932,-64.20030749561204
383,26,0.31820900587559464,-70.03729823732161
384,27,0.3407666478232727,-64.77000565301819
385,26,0.32061593312742076,-69.31522006177377
386,24,0.3122059996134041,-68.83820011597876
387,27,0.3220517287251212,-70.38448138246363
388,31,0.41017425573024724,-49.94772328092583
389,32,0.4366738996090902,-43.49783011727294
391,34,0.4787288071682809,-33.88135784951572
392,36,0.5212667897949785,-24.11996306150644
393,33,0.4586429464687569,-38.407116059372925
394,34,0.480285223804934,-33.4144328585198
395,36,0.5059980173594738,-28.700594792157858
396,74,1.3157281289174634,157.21843867523899
397,76,1.3589909584651139,167.19728753953422
398,76,1.3658403939391093,169.2521181817328
399,80,1.4074458618974717,175.73375856924156
401,77,1.3984148367393843,177.52445102181534
402,71,1.297513296417641,156.25398892529222
403,69,1.2520889028278432,145.62667084835297
404,75,1.3523038590465504,166.69115771396503
405,82,1.4167763382328715,175.53290146986154
406,86,1.4424647346372907,177.2394203911872
407,75,1.3498960033563137,165.96880100689413
408,82,1.4545488875602715,186.86466626808146
409,71,1.283791702485864,152.1375107457592
411,72,1.3036293195629227,156.58879586887682
412,75,1.3383127511970798,162.49382535912392
413,74,1.3118115118030715,156.0434535409215
414,51,0.859135154129838,54.740546238951396
415,77,1.3889579945749304,174.68739837247912
416,84,1.4826551388076439,192.29654164229316
417,78,1.3975721858666788,175.77165576000354
418,74,1.328098449859901,160.92953495797036
419,77,1.3944686048385506,176.34058145156524
421,82,1.4161349782783645,175.34049348350922
422,85,1.4937770174613263,194.13310523839792
423,72,1.3070044275637827,157.6013282691348
424,76,1.374521392139357,171.8564176418072
425,75,1.3604336042334921,169.13008127004767
426,79,1.4053035899436068,176.59107698308196
427,69,1.2645696133174695,149.37088399524094
428,86,1.5047174744180865,195.91524232542594
429,64,1.1462027033279298,121.36081099837895
431,74,1.3391987539397618,164.25962618192872
432,81,1.413548700781206,176.06461023436194
433,92,1.6205791581589253,221.67374744767773
434,87,1.5595770378663758,210.87311135991288
435,88,1.61324617702126,225.47385310637807
436,95,1.698516395613197,240.554918683959
437,110,1.9999120485224822,308.47361455674456
438,90,1.6948408947953766,246.95226843861298
439,105,1.8692007712138903,276.760231364167
441,119,2.164081991263835,344.2245973791505
442,113,2.032347137807605,313.70414134228133
443,99,1.8194690057802987,270.84070173408975
444,122,2.2289458793243995,359.18376379732
445,115,2.186257834455155,356.8773503365466
446,144,2.7173166956841115,472.69500870523325
447,125,2.397397334768236,405.2192004304708
448,121,2.432028151211128,421.6084453633384
449,153,2.7774374427584547,477.2312328275368
451,121,2.31493487053271,386.480461159813
452,139,2.604850762413882,446.4552287241649
453,124,2.3722361034234183,399.1708310270252
454,127,2.4108487729697217,406.2546318909166
455,115,2.2580599424716326,378.4179827414898
456,126,2.451615829948274,419.9847489844819
457,134,2.540187811201733,434.55634336052
458,133,2.4909897903231197,421.29693709693584
459,138,2.5502807368673572,431.584221060207
461,138,2.5188611161394974,422.15833484184895
462,144,2.7630648973962835,486.4194692188853
463,122,2.3066321684075604,382.4896505222678
464,132,2.55595248059592,442.2857441787759
465,119,2.1843865080652307,350.31595241956944
466,133,2.5210807794629275,430.3242338388783
467,130,2.5422099194316132,441.1629758294836
468,119,2.3544097509549005,401.3229252864701
469,121,2.4239763543196347,419.1929062958904
471,115,2.1286174725009346,339.58524175028026
472,121,2.3173709713390735,387.2112914017219
473,150,2.874870545927614,510.9611637782844
474,113,2.159780779920027,351.93423397600793
475,126,2.4970749885498833,433.6224965649651
476,141,2.6980897395872816,471.42692187618457
477,141,2.6803416460692446,466.1024938207735
478,146,2.900849602152398,524.7548806457194
479,146,2.7036307408486664,465.5892222545998
481,111,2.1190340524798614,342.71021574395854
482,130,2.5619388707530106,447.0816612259031
483,133,2.5080525033396057,426.41575100188163
484,136,2.577266091741535,442.6798275224604
485,122,2.3987802660924444,410.13407982773333
486,123,2.4072126477299918,411.16379431899753
487,134,2.6188931405012994,458.16794215038976
488,128,2.39278218228894,399.3346546866819
489,135,2.612090419874413,454.62712596232376
491,131,2.526560208616999,434.9680625850998
492,131,2.4137171711123457,401.1151513337037
493,122,2.3673364405048645,400.70093215145937
494,122,2.376287085804819,403.3861257414456
495,146,2.8041617430063397,495.74852290190177
496,142,2.7614573088536076,488.93719265608235
497,157,2.9428572414749254,520.8571724424773
498,125,2.445400562346805,419.6201687040416
499,133,2.467435998534903,414.2307995604709
501,145,2.7467376987721153,480.02130963163415
502,131,2.46631546120841,416.8946383625231
503,150,2.6708313469649667,449.74940408949044
504,128,2.4155263279344297,406.1578983803288
505,115,2.1911634711692685,358.34904135078045
506,146,2.7923866780989854,492.21600342969555
507,142,2.701933509913765,471.08005297412933
508,147,2.6367612418257806,444.02837254773425
509,136,2.696612326109708,478.4836978329124
511,131,2.4586333816797605,414.59001450392816
512,124,2.386166480922661,403.3499442767986
513,147,2.7915494850659,490.4648455197702
514,128,2.2879396977421464,367.8819093226439
515,114,2.2147489015784387,366.9246704735315
516,125,2.356039338441107,392.8118015323317
517,118,2.346190929576494,400.35727887294814
518,141,2.7147220486358705,476.41661459076096
519,128,2.476161503999272,424.34845119978144
521,158,3.032137629050773,546.1412887152321
522,142,2.659646577564459,458.3939732693375
523,137,2.6581227104906944,465.43681314720845
524,144,2.632600273096294,447.28008192888785
525,147,2.8574691059239896,510.2407317771969
526,149,2.6402907111029066,442.087213330872
527,151,2.95319058123102,532.957174369306
528,126,2.4529763686288675,420.3929105886601
529,139,2.7395017775553896,486.85053326661694
531,124,2.26674395246571,367.523185739713
532,121,2.2975351050575483,381.26053151726455
533,135,2.498334287261251,420.50028617837535
534,130,2.447429348117069,412.7288044351206
535,162,3.1231384523958425,567.441535718753
536,120,2.366090845676972,403.3272537030914
537,147,2.8595740616678356,510.8722185003505
538,141,2.6835759709823535,467.072791294706
539,127,2.5422557191812345,445.67671575436975
541,147,2.7193401453727972,468.80204361183894
542,123,2.3380622505182984,390.41867515548967
543,125,2.337268337796438,387.18050133893126
544,126,2.46525765334313,424.0772960029391
545,118,2.2612575421829604,374.8772626548879
546,119,2.2310521055125463,364.3156316537639
547,134,2.6437387011138043,465.621610334141
548,119,2.4018923432681305,415.5677029804391
549,129,2.54235846395693,442.7075391870793
551,126,2.568091385692952,454.9274157078854
552,163,3.188044597345403,585.413379203621
553,126,2.52528170633812,442.0845119014361
554,120,2.3787180691618346,407.11542074855026
555,114,2.2400712529108233,374.5213758732471
556,142,2.735854374896917,481.2563124690751
557,158,3.031523346498979,545.9570039496936
558,121,2.370310037554212,403.09301126626355
559,133,2.484488474193604,419.3465422580812
561,136,2.591527190313549,446.958157094065
562,120,2.315172521216283,388.051756364885
563,142,2.7859025601490757,496.2707680447225
564,147,2.736095853367644,473.82875601029315
565,134,2.655794187761927,469.238256328578
566,133,2.566880023493219,444.0640070479655
567,140,2.6363704035181144,454.4111210554345
568,120,2.3238287673685463,390.6486302105641
569,136,2.6438548785610365,462.65646356831064
571,137,2.697817699646947,477.3453098940844
572,149,2.954546263666991,536.3638791000974
573,138,2.643244897997903,459.47346939937086
574,121,2.2346218646227385,362.3865593868213
575,127,2.3918440410870048,400.5532123261014
576,130,2.4339231592285415,408.67694776856274
577,149,2.7868341811741004,486.05025435222996
578,132,2.5459250963888636,439.2775289166592
579,117,2.3193639720629804,393.80919161889403
581,135,2.611667038592664,454.5001115777993
582,152,2.847720823917413,499.81624717522385
583,111,2.1259816785873156,344.794503576195
584,150,2.847761500397347,502.82845011920404
585,135,2.453533258646061,407.0599775938184
586,120,2.255191932238276,370.0575796714827
587,129,2.417036180597492,405.11085417924755
588,136,2.732196120070185,489.15883602105566
589,128,2.4842328493361165,426.769854800835
591,137,2.7053063065687937,479.59189197063813
592,141,2.8013144269779815,502.39432809339417
593,108,2.052753065841358,327.32591975240734
594,132,2.4915833294079945,422.97499882239856
595,125,2.314542170982527,380.3626512947579
596,119,2.2705444675330924,376.1633402599275
597,114,2.1623045716107825,351.1913714832347
598,133,2.5074812854334354,426.2443856300307
599,138,2.7132832514036522,480.48497542109556
601,127,2.5120549287141216,436.6164786142366
602,128,2.4438197008503124,414.6459102550938
603,120,2.2822627925515064,378.1788377654518
604,144,2.6985214956788752,467.05644870366245
605,142,2.8072646174157754,502.6793852247327
606,128,2.3913744564454333,398.91233693363
607,134,2.5626864280459927,441.3059284137978
608,135,2.540386511324094,433.1159533972284
609,140,2.773676989455936,495.603096836781
611,132,2.625152838585585,463.04585157567556
612,118,2.2930123757414336,384.40371272243
613,134,2.615289768083251,457.08693042497544
614,141,2.6654714207513166,461.64142622539475
615,138,2.680764679957555,470.7294039872662
616,131,2.4311618127643726,406.3485438293119
617,130,2.4262556195631717,406.37668586895177
618,131,2.4882343501300497,423.47030503901476
619,142,2.8647362603707265,519.9208781112179
621,160,3.074990257697401,555.9970773092205
622,133,2.585324475702876,449.5973427108628
623,124,2.25664162544755,364.4924876342651
624,136,2.64608534398635,463.32560319590516
625,145,2.9055624210932507,527.6687263279753
626,137,2.6006980761450365,448.20942284351077
627,126,2.3800317377812803,398.50952133438415
628,121,2.3362706277857797,392.881188335734
629,131,2.5953237186824936,455.59711560474796
631,116,2.195899456367343,358.2698369102029
632,126,2.3605091880425704,392.6527564127708
633,138,2.7226062549959025,483.28187649877043
634,122,2.3644902309931553,399.8470692979463
635,132,2.4870754167692724,421.62262503078176
636,129,2.4629451549107486,418.8835464732243
637,124,2.31359140302137,381.57742090641096
638,133,2.48976865747764,420.93059724329225
639,138,2.588841476042269,443.1524428126807
641,130,2.5339120403933606,438.67361211800835
642,129,2.5544000202488206,446.32000607464613
643,141,2.6860826920724534,467.8248076217361
644,139,2.6361836858318597,455.855105749558
645,132,2.574304175474772,447.7912526424317
646,121,2.2298327263650535,360.9498179095162
647,130,2.4583821003489916,416.0146301046974
648,126,2.4737108364246367,426.6132509273912
649,154,2.902339956091488,513.2019868274465
651,114,2.13562235392979,343.186706178937
652,137,2.558227761038843,435.46832831165284
653,131,2.488160582782328,423.4481748346984
654,157,3.0154523939235673,542.6357181770704
655,131,2.4877406677291845,423.32220031875516
656,126,2.332611461570643,384.28343847119305
657,118,2.1503398113497596,341.6019434049279
658,142,2.6720621201825523,462.1186360547655
659,106,2.038031724347128,325.9095173041385
661,129,2.493986828737846,428.1960486213537
662,130,2.4195679844177107,404.3703953253133
663,154,2.7947646987468104,480.92940962404293
664,132,2.535444790212928,436.13343706387855
665,125,2.3609231741927914,394.2769522578376
666,123,2.3783978456868624,402.5193537060587
667,109,2.077180097778374,333.1540293335125
668,165,3.103420313180358,557.0260939541079
669,134,2.463079990462319,411.42399713869594
671,119,2.2912444318036407,382.3733295410921
672,147,2.727787781566761,471.3363344700281
673,128,2.461248038945044,419.8744116835131
674,133,2.5567241588568734,441.01724765706206
675,130,2.469179453952357,419.253836185707
676,136,2.5140925518622765,423.72776555868313
677,137,2.562555441443962,436.7666324331884
678,141,2.759079758409051,489.7239275227155
679,141,2.723623343326075,479.08700299782254
681,129,2.4997495413822293,429.924862414669
682,144,2.7573819590320454,484.71458770961374
683,145,2.7362306226324264,476.8691867897279
684,137,2.565094261354851,437.52827840645523
685,125,2.4711741120179056,427.3522336053716
686,126,2.4036098417732106,405.58295253196303
687,136,2.4627018252725748,408.3105475817725
688,139,2.6917406500067997,472.5221950020399
689,146,2.705420242745248,466.1260728235743
691,135,2.574704802788837,443.4114408366512
692,150,2.8766350555680873,511.4905166704261
693,146,2.6651889661164105,454.05668983492313
694,141,2.6905324408621993,469.15973225866003
